CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1023,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Albania,25-34
1024,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Albania,25-34
1025,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Albania,25-34
1026,Female,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Albania,25-34
1027,Male,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Albania,25-34
1028,Male,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,25-34
1029,Male,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Albania,25-34
1030,Male,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Albania,25-34
1031,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Albania,25-34
1032,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,25-34
1033,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Albania,25-34
1034,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Albania,25-34
1035,Male,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Albania,25-34
1036,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Albania,25-34
1037,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,25-34
1038,Male,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Albania,25-34
1039,Male,23,Jeans,Clothing,69,Next Day Air,Yes,Spring,Albania,25-34
1040,Female,25,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,25-34
1041,Female,46,Jeans,Clothing,12,Next Day Air,Yes,Spring,Albania,55-64
1042,Male,28,Jeans,Clothing,100,Next Day Air,Yes,Spring,Albania,25-34
1043,Female,24,Jeans,Clothing,23,Next Day Air,Yes,Spring,Albania,25-34
1044,Female,27,Jeans,Clothing,14,Next Day Air,Yes,Spring,Albania,25-34
1045,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,25-34
1046,Male,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Albania,25-34
1047,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,25-34
1048,Female,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Albania,25-34
1049,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Albania,25-34
1050,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Albania,25-34
1051,Male,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Albania,25-34
1052,Male,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Albania,25-34
1053,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Albania,25-34
1054,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,25-34
1055,Female,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Albania,25-34
1056,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Albania,25-34
1057,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Albania,25-34
1058,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,25-34
1059,Male,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Albania,25-34
1060,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Albania,25-34
1061,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Albania,25-34
1062,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Albania,25-34
1063,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,25-34
1064,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Albania,25-34
1065,Male,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Albania,25-34
1066,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,25-34
1067,Male,33,Jeans,Clothing,12,Next Day Air,Yes,Spring,Albania,25-34
1068,Female,33,Jeans,Clothing,100,Next Day Air,Yes,Spring,Albania,25-34
1069,Female,33,Jeans,Clothing,23,Next Day Air,Yes,Spring,Albania,25-34
1070,Male,33,Jeans,Clothing,14,Next Day Air,Yes,Spring,Albania,25-34
1071,Male,33,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,25-34
1072,Male,33,Jeans,Clothing,41,Free Shipping,Yes,Spring,Albania,25-34
1073,Male,33,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,25-34
1074,Male,33,Jeans,Clothing,63,Free Shipping,Yes,Spring,Albania,25-34
1075,Female,33,Jeans,Clothing,55,Free Shipping,Yes,Spring,Albania,25-34
1076,Female,33,Jeans,Clothing,98,Free Shipping,Yes,Spring,Albania,25-34
1077,Male,33,Jeans,Clothing,99,Free Shipping,Yes,Spring,Albania,25-34
1078,Male,33,Jeans,Clothing,65,Free Shipping,Yes,Spring,Albania,25-34
1079,Male,33,Jeans,Clothing,35,Free Shipping,Yes,Spring,Albania,25-34
1080,Male,33,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,25-34
1081,Female,33,Jeans,Clothing,96,Free Shipping,Yes,Spring,Albania,25-34
1082,Female,33,Jeans,Clothing,74,Free Shipping,Yes,Spring,Albania,25-34
1083,Male,33,Jeans,Clothing,52,Free Shipping,Yes,Spring,Albania,25-34
1084,Female,33,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,25-34
1085,Female,33,Jeans,Clothing,21,Free Shipping,Yes,Spring,Albania,25-34
1086,Male,33,Jeans,Clothing,45,Free Shipping,Yes,Spring,Albania,25-34
1087,Female,33,Jeans,Clothing,77,Free Shipping,Yes,Spring,Albania,25-34
1088,Male,60,Jeans,Clothing,50,Free Shipping,Yes,Spring,Albania,55-64
1089,Female,60,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,55-64
1090,Female,60,Jeans,Clothing,15,Free Shipping,Yes,Spring,Albania,55-64
1091,Female,60,Jeans,Clothing,69,Free Shipping,Yes,Spring,Albania,55-64
1092,Female,60,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,55-64
1093,Male,60,Jeans,Clothing,12,Free Shipping,Yes,Spring,Albania,55-64
1094,Female,60,Jeans,Clothing,100,Free Shipping,Yes,Spring,Albania,55-64
1095,Female,60,Jeans,Clothing,23,Free Shipping,Yes,Spring,Albania,55-64
1096,Female,60,Jeans,Clothing,14,Free Shipping,Yes,Spring,Albania,55-64
1097,Female,60,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,55-64
1098,Male,60,Jeans,Clothing,41,Free Shipping,Yes,Spring,Albania,55-64
1099,Male,60,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,55-64
1100,Male,60,Jeans,Clothing,63,Free Shipping,Yes,Spring,Albania,55-64
1101,Female,60,Jeans,Clothing,55,Free Shipping,Yes,Spring,Albania,55-64
1102,Male,55,Jeans,Clothing,98,Free Shipping,Yes,Spring,Albania,55-64
1103,Female,55,Jeans,Clothing,99,Free Shipping,Yes,Spring,Albania,55-64
1104,Female,55,Jeans,Clothing,65,Free Shipping,Yes,Spring,Albania,55-64
1105,Female,55,Jeans,Clothing,35,Free Shipping,Yes,Spring,Albania,55-64
1106,Female,55,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,55-64
1107,Female,55,Jeans,Clothing,96,Free Shipping,Yes,Spring,Albania,55-64
1108,Male,55,Jeans,Clothing,74,Free Shipping,Yes,Spring,United states,55-64
1109,Female,55,Jeans,Clothing,52,Free Shipping,Yes,Spring,Afghanistan,55-64
1110,Female,55,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,55-64
1111,Female,55,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,55-64
1112,Female,55,Jeans,Clothing,45,Free Shipping,Yes,Spring,Afghanistan,55-64
1113,Male,55,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,55-64
1114,Male,55,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,55-64
1115,Male,55,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,55-64
1116,Female,55,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,55-64
1117,Male,55,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,55-64
1118,Female,55,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,55-64
1119,Female,55,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,55-64
1120,Female,18,Jeans,Clothing,100,Free Shipping,Yes,Spring,Afghanistan,Under 18
1121,Female,20,Jeans,Clothing,23,Free Shipping,Yes,Spring,Afghanistan,18-24
1122,Female,35,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,25-34
1123,Male,45,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,35-44
1124,Female,60,Jeans,Clothing,41,Free Shipping,Yes,Spring,Afghanistan,55-64
1125,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,25-34
1126,Female,24,Jeans,Clothing,63,Free Shipping,Yes,Spring,Afghanistan,25-34
1127,Female,68,Jeans,Clothing,55,Free Shipping,Yes,Spring,Afghanistan,65+
1128,Male,53,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,55-64
1129,Male,74,Jeans,Clothing,99,Free Shipping,Yes,Spring,Afghanistan,65+
1130,Male,55,Jeans,Clothing,65,Free Shipping,Yes,Spring,Afghanistan,55-64
1131,Female,51,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,55-64
1132,Male,42,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,35-44
1133,Female,43,Jeans,Clothing,96,Free Shipping,Yes,Spring,Afghanistan,35-44
1134,Female,47,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,55-64
1135,Female,48,Jeans,Clothing,52,Free Shipping,Yes,Spring,Afghanistan,55-64
1136,Female,60,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,55-64
1137,Male,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,25-34
1138,Male,21,Jeans,Clothing,45,Free Shipping,Yes,Spring,Afghanistan,25-34
1139,Male,19,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,18-24
1140,Female,23,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,25-34
1141,Male,25,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,25-34
1142,Female,25,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,25-34
1143,Female,26,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,25-34
1144,Female,28,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,25-34
1145,Female,27,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,25-34
1146,Female,29,Jeans,Clothing,100,Free Shipping,Yes,Spring,Afghanistan,25-34
1147,Male,21,Jeans,Clothing,23,Free Shipping,Yes,Spring,Afghanistan,25-34
1148,Female,24,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,25-34
1149,Female,25,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,25-34
1150,Female,26,Jeans,Clothing,41,Free Shipping,Yes,Spring,Afghanistan,25-34
1151,Male,23,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,25-34
1152,Female,25,Jeans,Clothing,63,Free Shipping,Yes,Spring,Afghanistan,25-34
1153,Female,33,Jeans,Clothing,55,Free Shipping,Yes,Spring,Afghanistan,25-34
1154,Female,33,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,25-34
1155,Female,36,Jeans,Clothing,99,Free Shipping,Yes,Spring,Afghanistan,35-44
1156,Male,25,Jeans,Clothing,65,Free Shipping,Yes,Spring,Afghanistan,25-34
1157,Male,36,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,35-44
1158,Male,39,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,35-44
1159,Female,38,Jeans,Clothing,96,Free Shipping,Yes,Spring,Afghanistan,35-44
1160,Male,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,25-34
1161,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Afghanistan,25-34
1162,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,25-34
1163,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Afghanistan,25-34
1164,Female,22,Jeans,Clothing,45,Express,Yes,Spring,Afghanistan,25-34
1165,Female,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,25-34
1166,Male,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Afghanistan,25-34
1167,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Afghanistan,25-34
1168,Female,22,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,25-34
1169,Female,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Afghanistan,25-34
1170,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Afghanistan,25-34
1171,Male,22,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,25-34
1172,Female,22,Jeans,Clothing,100,Next Day Air,Yes,Spring,Afghanistan,25-34
1173,Female,22,Jeans,Clothing,23,Express,Yes,Spring,Afghanistan,25-34
1174,Female,22,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,25-34
1175,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Afghanistan,25-34
1176,Male,22,Jeans,Clothing,41,Express,Yes,Spring,Afghanistan,25-34
1177,Male,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,25-34
1178,Male,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Afghanistan,25-34
1179,Female,22,Jeans,Clothing,55,Express,Yes,Spring,Afghanistan,25-34
1180,Male,22,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,25-34
1181,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Afghanistan,25-34
1182,Female,22,Jeans,Clothing,65,Express,Yes,Spring,Afghanistan,25-34
1183,Female,22,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,25-34
1184,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Afghanistan,25-34
1185,Female,22,Jeans,Clothing,96,Express,Yes,Spring,Afghanistan,25-34
1186,Male,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,25-34
1187,Female,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Afghanistan,25-34
1188,Female,22,Jeans,Clothing,22,Express,Yes,Spring,Afghanistan,25-34
1189,Female,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,25-34
1190,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Afghanistan,25-34
1191,Male,22,Jeans,Clothing,77,Express,Yes,Spring,Afghanistan,25-34
1192,Female,22,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,25-34
1193,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Afghanistan,25-34
1194,Female,22,Jeans,Clothing,15,Express,Yes,Spring,Afghanistan,25-34
1195,Female,22,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,25-34
1196,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,25-34
1197,Female,22,Jeans,Clothing,12,Express,Yes,Spring,Australia,25-34
1198,Male,22,Jeans,Clothing,100,Free Shipping,Yes,Spring,Australia,25-34
1199,Male,22,Jeans,Clothing,23,Next Day Air,Yes,Spring,Australia,25-34
1200,Male,22,Jeans,Clothing,14,Express,Yes,Spring,Australia,25-34
1201,Male,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,25-34
1202,Male,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Australia,25-34
1203,Female,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,25-34
1204,Female,22,Jeans,Clothing,63,Free Shipping,Yes,Spring,Australia,25-34
1205,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Australia,25-34
1206,Female,22,Jeans,Clothing,98,Express,Yes,Spring,Australia,25-34
1207,Female,22,Jeans,Clothing,99,Free Shipping,Yes,Spring,Australia,25-34
1208,Female,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Australia,25-34
1209,Male,22,Jeans,Clothing,35,Express,Yes,Spring,Australia,25-34
1210,Female,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,25-34
1211,Male,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Australia,25-34
1212,Female,22,Jeans,Clothing,74,Express,Yes,Spring,Australia,25-34
1213,Female,22,Jeans,Clothing,52,Free Shipping,Yes,Spring,Australia,25-34
1214,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,25-34
1215,Male,22,Jeans,Clothing,21,Express,Yes,Spring,Australia,25-34
1216,Male,22,Jeans,Clothing,45,Free Shipping,Yes,Spring,Australia,25-34
1217,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Australia,25-34
1218,Male,22,Jeans,Clothing,50,Express,Yes,Spring,Australia,25-34
1219,Male,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,25-34
1220,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Australia,25-34
1221,Male,22,Jeans,Clothing,69,Express,Yes,Spring,Australia,25-34
1222,Male,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,25-34
1223,Female,22,Jeans,Clothing,12,Next Day Air,Yes,Spring,Australia,25-34
1224,Male,22,Jeans,Clothing,100,Express,Yes,Spring,Australia,25-34
1225,Female,22,Jeans,Clothing,23,Free Shipping,Yes,Spring,Australia,25-34
1226,Male,22,Jeans,Clothing,14,Next Day Air,Yes,Spring,Australia,25-34
1227,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,25-34
1228,Male,22,Jeans,Clothing,41,Free Shipping,Yes,Spring,Australia,25-34
1229,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,25-34
1230,Female,22,Jeans,Clothing,63,Express,Yes,Spring,Australia,25-34
1231,Male,22,Jeans,Clothing,55,Free Shipping,Yes,Spring,Australia,25-34
1232,Female,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Australia,25-34
1233,Male,22,Jeans,Clothing,99,Express,Yes,Spring,Australia,25-34
1234,Male,22,Jeans,Clothing,65,Free Shipping,Yes,Spring,Australia,25-34
1235,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Australia,25-34
1236,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,25-34
1237,Female,22,Jeans,Clothing,96,Free Shipping,Yes,Spring,Australia,25-34
1238,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Australia,25-34
1239,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Australia,25-34
1240,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,25-34
1241,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Australia,25-34
1242,Male,22,Jeans,Clothing,45,Express,Yes,Spring,Australia,25-34
1243,Male,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Australia,25-34
1244,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Australia,25-34
1245,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,25-34
1246,Female,22,Jeans,Clothing,15,Free Shipping,Yes,Spring,Australia,25-34
1247,Female,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Australia,25-34
1248,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,25-34
1249,Female,22,Jeans,Clothing,12,Free Shipping,Yes,Spring,Australia,25-34
1250,Female,22,Jeans,Clothing,100,Next Day Air,Yes,Spring,Australia,25-34
1251,Female,22,Jeans,Clothing,23,Express,Yes,Spring,Australia,25-34
1252,Male,22,Jeans,Clothing,14,Free Shipping,Yes,Spring,Australia,25-34
1253,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Australia,25-34
1254,Male,22,Jeans,Clothing,41,Express,Yes,Spring,Australia,25-34
1255,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,25-34
1256,Male,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Australia,25-34
1257,Female,22,Jeans,Clothing,55,Express,Yes,Spring,Australia,25-34
1258,Male,22,Jeans,Clothing,98,Free Shipping,Yes,Spring,Australia,25-34
1259,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Australia,25-34
1260,Male,22,Jeans,Clothing,65,Express,Yes,Spring,Australia,25-34
1261,Male,22,Jeans,Clothing,35,Free Shipping,Yes,Spring,Australia,25-34
1262,Male,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,25-34
1263,Female,22,Jeans,Clothing,96,Express,Yes,Spring,Australia,25-34
1264,Female,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Australia,25-34
1265,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Australia,25-34
1266,Male,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,25-34
1267,Female,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Australia,25-34
1268,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Australia,25-34
1269,Male,22,Jeans,Clothing,77,Express,Yes,Spring,Australia,25-34
1270,Female,22,Jeans,Clothing,50,Free Shipping,Yes,Spring,Australia,25-34
1271,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Australia,25-34
1272,Female,22,Jeans,Clothing,15,Express,Yes,Spring,Australia,25-34
1273,Female,22,Jeans,Clothing,69,Free Shipping,Yes,Spring,Australia,25-34
1274,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,25-34
1275,Male,22,Jeans,Clothing,12,Express,Yes,Spring,Australia,25-34
1276,Male,22,Jeans,Clothing,100,Free Shipping,Yes,Spring,Australia,25-34
1277,Female,22,Jeans,Clothing,23,Next Day Air,Yes,Spring,Australia,25-34
1278,Male,22,Jeans,Clothing,14,Express,Yes,Spring,Australia,25-34
1279,Female,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,25-34
1280,Female,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Australia,25-34
1281,Male,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,25-34
1282,Male,22,Jeans,Clothing,63,Free Shipping,Yes,Spring,Australia,25-34
1283,Male,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Australia,25-34
1284,Female,22,Jeans,Clothing,98,Express,Yes,Spring,Australia,25-34
1285,Female,22,Jeans,Clothing,99,Free Shipping,Yes,Spring,Australia,25-34
1286,Male,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Australia,25-34
1287,Female,22,Jeans,Clothing,35,Express,Yes,Spring,Australia,25-34
1288,Female,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,25-34
1289,Female,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Australia,25-34
1290,Female,22,Jeans,Clothing,74,Express,Yes,Spring,Australia,25-34
1291,Female,22,Jeans,Clothing,52,Free Shipping,Yes,Spring,Australia,25-34
1292,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,25-34
1293,Male,22,Jeans,Clothing,21,Express,Yes,Spring,Australia,25-34
1294,Female,22,Jeans,Clothing,45,Free Shipping,Yes,Spring,Australia,25-34
1295,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Australia,25-34
1296,Male,22,Jeans,Clothing,50,Express,Yes,Spring,Australia,25-34
1297,Female,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,25-34
1298,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Australia,25-34
1299,Male,22,Jeans,Clothing,69,Express,Yes,Spring,Australia,25-34
1300,Male,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,25-34
1301,Female,22,Jeans,Clothing,12,Next Day Air,Yes,Spring,Australia,25-34
1302,Female,22,Jeans,Clothing,100,Express,Yes,Spring,Australia,25-34
1303,Male,22,Jeans,Clothing,23,Free Shipping,Yes,Spring,Australia,25-34
1304,Male,22,Jeans,Clothing,14,Next Day Air,Yes,Spring,Australia,25-34
1305,Male,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,25-34
1306,Female,22,Jeans,Clothing,41,Free Shipping,Yes,Spring,Australia,25-34
1307,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,25-34
1308,Male,22,Jeans,Clothing,63,Express,Yes,Spring,Australia,25-34
1309,Male,22,Jeans,Clothing,55,Free Shipping,Yes,Spring,Australia,25-34
1310,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Australia,25-34
1311,Male,22,Jeans,Clothing,99,Express,Yes,Spring,Australia,25-34
1312,Female,22,Jeans,Clothing,65,Free Shipping,Yes,Spring,Australia,25-34
1313,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Australia,25-34
1314,Male,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,25-34
1315,Female,22,Jeans,Clothing,96,Free Shipping,Yes,Spring,Australia,25-34
1316,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Australia,25-34
1317,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Australia,25-34
1318,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,25-34
1319,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Australia,25-34
1320,Female,22,Jeans,Clothing,45,Express,Yes,Spring,Australia,25-34
1321,Male,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Australia,25-34
1322,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Australia,25-34
1323,Female,22,Blouse,Clothing,25,Express,Yes,Spring,Australia,25-34
1324,Male,22,Blouse,Clothing,15,Free Shipping,Yes,Spring,Australia,25-34
1325,Female,22,Blouse,Clothing,69,Next Day Air,Yes,Spring,Australia,25-34
1326,Female,22,Blouse,Clothing,85,Express,Yes,Spring,Australia,25-34
1327,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Spring,Australia,25-34
1328,Male,22,Blouse,Clothing,100,Next Day Air,Yes,Spring,Australia,25-34
1329,Male,22,Blouse,Clothing,23,Express,Yes,Spring,Australia,25-34
1330,Male,22,Blouse,Clothing,14,Free Shipping,Yes,Spring,Australia,25-34
1331,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Spring,Australia,25-34
1332,Male,22,Blouse,Clothing,41,Express,Yes,Spring,Australia,25-34
1333,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Spring,Australia,25-34
1334,Female,22,Blouse,Clothing,63,Next Day Air,Yes,Spring,United States,25-34
1335,Male,22,Blouse,Clothing,55,Express,Yes,Spring,United States,25-34
1336,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Spring,United States,25-34
1337,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Spring,United States,25-34
1338,Male,22,Blouse,Clothing,65,Express,Yes,Spring,United States,25-34
1339,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Spring,United States,25-34
1340,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Spring,United States,25-34
1341,Female,22,Blouse,Clothing,96,Express,Yes,Spring,United States,25-34
1342,Male,22,Blouse,Clothing,74,Free Shipping,Yes,Spring,United States,25-34
1343,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Spring,United States,25-34
1344,Female,22,Blouse,Clothing,22,Express,Yes,Spring,United States,25-34
1345,Male,22,Blouse,Clothing,21,Free Shipping,Yes,Spring,United States,25-34
1346,Male,22,Blouse,Clothing,45,Next Day Air,Yes,Spring,United States,25-34
